c11,c12,c22,p10_1,p20_1
-5.707560682083407,-5.0864661646471,-4.518901113735725,-13.630786774735867,-9.168178700201251
-0.36355787034967485,-0.3361398052160654,-0.09901737944516287,-0.1340165161166506,3.2734419943844815
-1.183772967683343,-1.0792277773552623,-0.8681669618103822,-1.974325588979417,1.6367455655071301
-1.0760251850774072,-1.0891928048262651,-1.0110194198835118,-3.0286078623202672,0.32754794140130405
-1.3321646177790398,-1.2329245101131934,-1.055275789051056,-2.633892590659729,0.8478329132470699
-0.21660294221712706,-0.3382017790568493,-0.22200305379640137,-1.1566848915998802,2.3568647317115228
-0.33665900258842724,-0.42075238055685493,-0.37536926588041125,-1.7353425798652442,1.5601947082009542
-2.056312404698047,-1.9054897771060606,-1.6752053638960298,-4.216781499199957,-0.507892069190472
-0.26732948245355875,-0.38366399139580165,-0.3049066395710632,-1.3314955006778917,2.1108472617472116
-1.751975699035954,-1.5718934661320365,-1.3577357372249794,-3.8240728478759265,-0.31459522450896726
-3.37349868628461,-2.9020253935229987,-2.422784851356431,-6.1161224746214184,-1.9644211231929143
-0.4964418661996163,-0.5597857547940709,-0.4733842623464848,-1.4305887354309956,1.837158815717957
-0.5615330840612873,-0.5736767570856609,-0.4529037501598724,-1.4701351509576748,1.856330877268911
-3.4038876922599184,-2.9062027771646157,-2.4244770776151485,-7.757764168033175,-3.313834268737682
-0.2361488234918937,-0.3632696328913248,-0.3518113087362248,-1.6932511619783492,1.5046732326951826
-0.668515154189439,-0.593393230826147,-0.3939305168931029,-0.9050741481487395,2.505490496266799
-6.262984700728891,-5.327088184584285,-4.466499470443518,-10.326775255852011,-5.573438007053747
-0.69481958609643,-0.682915805492921,-0.5774112572023068,-1.7808435093756647,1.4831549828241322
-0.4456487669881478,-0.5131326578411801,-0.4218898416752855,-1.3945147641878421,1.946645067218315
-0.34454586932119974,-0.4209086030900558,-0.34680876789810466,-1.3217305452753205,1.9562707252821323
-0.011907329513015794,-0.2628983703211964,-0.11046904798233406,-1.2727663957410809,2.5552312266945583
-2.015351513636066,-1.6614545376106804,-1.3084136751294375,-3.421382837202225,0.34798460566563816
-5.7870476035973795,-4.110015828095789,-2.844124014146912,-5.196248903331874,-0.37768540761616964
-1.1114464802194517,-1.0273182245974584,-0.7968092690641586,-1.353609067899183,2.1354623023651054
-0.32883300819232725,-0.407187035273662,-0.33137873186551897,-1.264993112317795,1.9292434869719914
-1.221026672874464,-1.1476381302961451,-0.9796367651508849,-2.794238111351853,0.7104975129429844
-0.6039353903800782,-0.546298195645684,-0.32197829862162175,-0.4915273582773638,2.9357097777230456
-3.3151659449134785,-2.8700514851456713,-2.4430460502259135,-8.709543594497482,-4.411485298545264
-0.34270856107317055,-0.438738454570418,-0.368399677060917,-1.6547353008595271,1.7710183490190265
-0.40006797622548484,-0.30983390104011127,-0.07933181313766817,0.13379652149766,3.3103830985385727
-1.10346366468347,-1.0594095356076543,-0.9552404973619999,-3.4906420201230404,-0.07687117890118862
-1.2103776305874694,-0.922393329655499,-0.584748070597373,-0.23201622743416944,3.015111786088179
-0.29342971588626027,-0.411251792965118,-0.38703307072852616,-1.7076098977890557,1.4796895171619606
-0.5424201971991619,-0.5460548668238953,-0.4372890942469385,-1.6633375529189511,1.6982878460131374
-0.3022672445792869,-0.3527952779798892,-0.18012399512540475,-0.6885393667885501,2.747121183307407
-1.1554918552851072,-0.9083538040977497,-0.5859862519923136,-0.47002478890803334,2.8923854223882817
-0.9591689825077463,-0.7580195911953572,-0.48602865663069583,-0.39860249926512464,2.8106414595287292
-1.0663865471123406,-0.8662653534724019,-0.5824537714406373,-0.5936901793496776,2.7109605472551292
-1.3783976541268166,-1.0360336043980531,-0.6560324460549812,0.11378079032548352,3.288282526493646
-3.537373281748981,-2.2764501738764227,-1.387406234349346,0.9112657873668117,3.710260334439168
-4.257679530738455,-3.116442984038555,-2.1658345447939187,-1.1224341301527545,2.568313612666358
-3.0588524926497165,-2.808454225294111,-2.5272830148755694,-7.885555848160178,-3.972244734030742
-0.5872138675249077,-0.5781940146381853,-0.43021378368265106,-1.0474357540967296,2.2461595741579936
-0.1198108344318975,-0.28175032073205053,-0.1400000816069928,-0.9671557732932398,2.5428606119026553
-1.0118344009839275,-0.8211626747094227,-0.545144241724941,-0.1982090009281606,2.9472687787620777
-0.8188893891406704,-0.817370642669025,-0.7318203854125613,-2.2435968691536057,1.062920420709033
-1.3070842258728572,-0.9573049985940455,-0.5772739574044814,-0.25692020664447407,3.113982679186732
0.07024161673145175,-0.24654213390853522,-0.07617661651829416,-1.540676635575091,2.570661292998893
-1.2705443559933947,-1.0332972330854129,-0.7346952492392418,-1.3124081827612954,2.2462659826584894
-0.3096130822288073,-0.407432248636662,-0.3812971865970466,-1.4647846401009312,1.6410254979810042
-0.06356797433776121,-0.2584153071769443,-0.10114557933584163,-0.9499056383572387,2.586082312883334
-0.3580760079343534,-0.44386376370944497,-0.4166214035729924,-1.7739176457848993,1.4688604788020418
-0.8625520209085992,-0.8048459804844276,-0.639065047667165,-1.7362274105562128,1.7700502697278089
-0.465672771892544,-0.483535468231164,-0.29143740900764253,-0.8216796981076446,2.65453281867234
-0.8844736366202771,-0.6917262760340072,-0.3813843930625192,0.4612030125491539,3.473211337306621
-0.5179507629238177,-0.479989480377711,-0.28794580783215495,-0.7058236184295466,2.6377045608044964
-0.29549211012077536,-0.3835628791992898,-0.2720139859667274,-0.9221274759232074,2.3726756930087647
-8.227135614012298,-4.954094528104146,-2.8867583912664103,8.115114329672084,8.107556138589173
-3.197281796211113,-2.9100387054558934,-2.6470005059697206,-10.05178850830117,-6.146611232644332
-0.0886537539781991,-0.27434972459818563,-0.2109242416349602,-1.4238243995920932,2.019845049824195
-0.7205224962877311,-0.6730191740582196,-0.5279043998577218,-1.753261891357316,1.737082757664033
